DEPARTAMENTO_CIRCUNSCRICAO;SECCIONAL_CIRCUNSCRICAO;MUNICIPIO_CIRCUNSCRICAO;DP_CIRCUNSCRICAO ;HD;Nº DE VÍT HD;ID_DELEGACIA;MÊS ESTATISTICA;ANO ESTATISTICA;DATAHORA_REGISTRO_BO;NUM_BO;ANO_BO;MUNICIPIO_ELABORACAO;DP_ELABORACAO;SEC_ELABORACAO;DEP_ELABORACAO;DATA_FATO;HORA_FATO;DESC_TIPOLOCAL;LOGRADOURO;NUMERO_LOGRADOURO;LATITUDE;LONGITUDE;TIPO_PESSOA;SEXO_PESSOA;IDADE_PESSOA;DATA_NASCIMENTO_PESSOA;COR_PELE;PROFISSAO;NATUREZA_APURADA;2017;Sheet;false
DEINTER 1;SEC Guaratinguetá;Cunha;DM - Cunha;null;1;130202;1;2017;07/01/2017;16;2017;CUNHA;DEL.POL.CUNHA;DEL.SEC.GUARATINGUETA;DEINTER 1 - SAO JOSE DOS CAMPOS;07/01/2017;31/12/1899 14:00:00;Via pública;RUA JOSE GALVÃO FREIRE;311;-2,30804E+14;-4,49613E+16;Vítima;Masculino;23;02/08/1993;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC Guaratinguetá;Cunha;DM - Cunha;1;1;130202;1;2017;07/01/2017;16;2017;CUNHA;DEL.POL.CUNHA;DEL.SEC.GUARATINGUETA;DEINTER 1 - SAO JOSE DOS CAMPOS;07/01/2017;31/12/1899 14:00:00;Via pública;RUA JOSE GALVÃO FREIRE;311;-2,30804E+14;-4,49613E+16;Vítima;Masculino;32;17/03/1984;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC Guaratinguetá;Lorena;001 DP - Lorena;1;1;130204;1;2017;08/01/2017;56;2017;LORENA;DEL.POL.LORENA;DEL.SEC.GUARATINGUETA;DEINTER 1 - SAO JOSE DOS CAMPOS;08/01/2017;31/12/1899 16:33:00;Via pública;ALAMEDA ARMÊNIO GOMES;0;-2,27324E+16;-4,50985E+16;Vítima;Masculino;19;04/01/1998;Branca;DESEMPREGADO;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC Guaratinguetá;Lorena;002 DP - Lorena;1;1;130204;1;2017;25/01/2017;151;2017;LORENA;DEL.POL.LORENA;DEL.SEC.GUARATINGUETA;DEINTER 1 - SAO JOSE DOS CAMPOS;25/01/2017;31/12/1899 00:25:00;Comércio e serviços;RUA SERGIPE;571;-2,27486E+14;-4,51241E+16;Vítima;Masculino;18;05/03/1998;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC Guaratinguetá;Piquete;DM - Piquete;1;1;130204;1;2017;30/01/2017;187;2017;PIQUETE;DEL.POL.LORENA;DEL.SEC.GUARATINGUETA;DEINTER 1 - SAO JOSE DOS CAMPOS;29/01/2017;31/12/1899 23:21:00;Via pública;RUA MIGUEL P FERREIRA JUNIOR;0;-2261057907;-4,5184E+16;Vítima;Masculino;16;04/08/2000;Branca;ESTUDANTE;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC Jacareí;Jacareí;002 DP - Jacareí;1;1;130504;1;2017;12/01/2017;5;2017;JACAREI;DEL.INV.GER. JACAREI;DEL.SEC.JACAREI;DEINTER 1 - SAO JOSE DOS CAMPOS;12/01/2017;31/12/1899 06:00:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;35;03/02/1981;Parda;PINTOR(A);HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC Jacareí;Jacareí;002 DP - Jacareí;1;1;130515;1;2017;05/01/2017;27;2017;JACAREI;DEL.SEC.JACAREI PLANTÃO;DEL.SEC.JACAREI;DEINTER 1 - SAO JOSE DOS CAMPOS;05/01/2017;31/12/1899 00:17:00;Rodovia/Estrada;RODOVIA SP 065;1;-2,33471E+16;-4,60202E+16;Vítima;Masculino;20;26/07/1996;Branca;DESEMPREGADO(A);HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC São José Campos;Caçapava;DM - Caçapava;1;1;130323;1;2017;06/01/2017;63;2017;CACAPAVA;DEL.POL.CAÇAPAVA;DEL.SEC.S.JOSÉ DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;06/01/2017;31/12/1899 02:45:00;Via pública;RUA OITO;15;-2,31126E+16;-4,56332E+16;Vítima;Masculino;20;11/03/1996;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC São José Campos;São José dos Campos;001 DP - São Jose dos Campos;1;1;130310;1;2017;14/01/2017;296;2017;S.JOSE DOS CAMPOS;01º D.P. S.JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;13/01/2017;31/12/1899 22:50:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Feminino;39;25/04/1977;Branca;PROSTITUTA;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC São José Campos;São José dos Campos;006 DP - São Jose dos Campos;1;1;130312;1;2017;10/01/2017;179;2017;S.JOSE DOS CAMPOS;03º D.P. S.JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;09/01/2017;31/12/1899 21:37:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;28;02/12/1988;Parda;AUXILIAR DE SERVIÇOS GERAIS;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC São José Campos;São José dos Campos;006 DP - São Jose dos Campos;1;1;130312;1;2017;15/01/2017;298;2017;S.JOSE DOS CAMPOS;03º D.P. S.JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;15/01/2017;EM HORA INCERTA;Area não ocupada;RUA TREZE;281;-2,32152E+16;-4,58513E+16;Vítima;Feminino;NULL;NULL;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC São José Campos;São José dos Campos;006 DP - São Jose dos Campos;1;1;130312;1;2017;28/01/2017;549;2017;S.JOSE DOS CAMPOS;03º D.P. S.JOSE DOS CAMPOS;DEL.SEC.S.JOSÉ DOS CAMPOS;DEINTER 1 - SAO JOSE DOS CAMPOS;28/01/2017;31/12/1899 18:34:00;Unidade rural;ESTRADA DO CAPAO GROSSO;2400;-2,3184E+16;-4,57689E+16;Vítima;Masculino;27;14/01/1990;Parda;ESTUDANTE;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC São Sebastião;Caraguatatuba;001 DP - Caraguatatuba;1;1;40425;1;2017;28/01/2017;505;2017;CARAGUATATUBA;DEL CARAGUATATUBA OPER. VERÃO;DEL.SEC.S.SEBASTIAO;DEINTER 1 - SAO JOSE DOS CAMPOS;28/01/2017;31/12/1899 18:00:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;23;13/01/1994;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC São Sebastião;Caraguatatuba;002 DP - Caraguatatuba;1;1;40301;1;2017;08/01/2017;172;2017;CARAGUATATUBA;DEL.POL.CARAGUATATUBA;DEL.SEC.S.SEBASTIAO;DEINTER 1 - SAO JOSE DOS CAMPOS;07/01/2017;A NOITE;Via pública;RUA ANTÔNIO HENRIQUE DE MESQUITA;0;-23609520136;-4,53835E+16;Vítima;Masculino;47;21/06/1969;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC São Sebastião;Caraguatatuba;002 DP - Caraguatatuba;1;1;40301;1;2017;17/01/2017;330;2017;CARAGUATATUBA;DEL.POL.CARAGUATATUBA;DEL.SEC.S.SEBASTIAO;DEINTER 1 - SAO JOSE DOS CAMPOS;17/01/2017;31/12/1899 02:28:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;44;15/02/1972;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC São Sebastião;Ubatuba;DM - Ubatuba;1;1;40304;1;2017;01/01/2017;6;2017;UBATUBA;DEL.POL.UBATUBA;DEL.SEC.S.SEBASTIAO;DEINTER 1 - SAO JOSE DOS CAMPOS;01/01/2017;EM HORA INCERTA;Saúde;PRAIA GRANDE;99999;-2,34353E+16;-4,50776E+14;Vítima;Masculino;NULL;NULL;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC São Sebastião;Ubatuba;DM - Ubatuba;1;1;40304;1;2017;11/01/2017;238;2017;UBATUBA;DEL.POL.UBATUBA;DEL.SEC.S.SEBASTIAO;DEINTER 1 - SAO JOSE DOS CAMPOS;11/01/2017;31/12/1899 13:00:00;Via pública;ESTRADA DA FOLHA SECA;0;-2,34813E+16;-4,50734E+16;Vítima;Masculino;21;15/11/1995;Outros;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC São Sebastião;Ubatuba;DM - Ubatuba;1;1;40304;1;2017;13/01/2017;283;2017;UBATUBA;DEL.POL.UBATUBA;DEL.SEC.S.SEBASTIAO;DEINTER 1 - SAO JOSE DOS CAMPOS;13/01/2017;31/12/1899 06:00:00;Via pública;RUA EMÍLIO LUÍS DE DEUS;737;-2,35296E+16;-4,52571E+16;Vítima;Masculino;44;25/06/1972;Preta;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC São Sebastião;Ubatuba;DM - Ubatuba;1;1;40304;1;2017;15/01/2017;333;2017;UBATUBA;DEL.POL.UBATUBA;DEL.SEC.S.SEBASTIAO;DEINTER 1 - SAO JOSE DOS CAMPOS;15/01/2017;31/12/1899 10:30:00;Via pública;AVENIDA PROFESSOR TOMÁS GALHARDO;0;-2,34356E+16;-4,50723E+16;Vítima;Masculino;37;30/12/1979;Parda;AJUDANTE GERAL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC Taubaté;Campos do Jordão;001 DP - Campos do Jordão;1;1;130415;1;2017;25/01/2017;121;2017;CAMPOS DO JORDAO;DEL.POL.CAMPOS DO JORDÃO;DEL.SEC.TAUBATÉ;DEINTER 1 - SAO JOSE DOS CAMPOS;14/01/2017;31/12/1899 12:20:00;Via pública;AVENIDA FREI ORESTES GIRARDI;100;-2,27193E+16;-45564765883;Vítima;Masculino;23;05/08/1993;Preta;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC Taubaté;Natividade da Serra;DM - Natividade da Serrra;1;1;130404;1;2017;07/01/2017;7;2017;NATIVIDADE DA SERRA;DEL.POL.NATIVIDADE DA SERRA;DEL.SEC.TAUBATÉ;DEINTER 1 - SAO JOSE DOS CAMPOS;06/01/2017;A NOITE;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;55;16/01/1961;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC Taubaté;Pindamonhangaba;001 DP - Pindamonhangaba;1;1;130517;1;2017;21/01/2017;119;2017;PINDAMONHANGABA;DEL.POL.PLANTÃO PINDA;DEL.SEC.TAUBATÉ;DEINTER 1 - SAO JOSE DOS CAMPOS;21/01/2017;31/12/1899 06:56:00;Via pública;RUA GEN JÚLIO SALGADO;578;-2,2926E+16;-45454275701;Vítima;Masculino;17;04/05/1999;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC Taubaté;Pindamonhangaba;002 DP - Pindamonhangaba;1;1;130517;1;2017;14/01/2017;75;2017;PINDAMONHANGABA;DEL.POL.PLANTÃO PINDA;DEL.SEC.TAUBATÉ;DEINTER 1 - SAO JOSE DOS CAMPOS;14/01/2017;31/12/1899 16:45:00;Unidade rural;RUA JOAQUIM RAMOS DA SILVA;60;-2,28902E+14;-4,53892E+16;Vítima;Masculino;64;20/11/1952;Parda;CATADOR MATERIAL RECICLAVEL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC Taubaté;Pindamonhangaba;002 DP - Pindamonhangaba;1;1;130413;1;2017;16/01/2017;94;2017;PINDAMONHANGABA;02º D.P. PINDAMONHANGABA;DEL.SEC.TAUBATÉ;DEINTER 1 - SAO JOSE DOS CAMPOS;16/01/2017;31/12/1899 22:19:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;24;16/12/1992;Branca;AJUDANTE GERAL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC Taubaté;Taubaté;002 DP - Taubaté;1;1;130516;1;2017;18/01/2017;227;2017;TAUBATE;DEL.SEC.TAUBATE PLANTÃO;DEL.SEC.TAUBATÉ;DEINTER 1 - SAO JOSE DOS CAMPOS;18/01/2017;31/12/1899 00:03:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;50;20/05/1966;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC Taubaté;Taubaté;004 DP - Taubaté;1;1;130516;1;2017;08/01/2017;101;2017;TAUBATE;DEL.SEC.TAUBATE PLANTÃO;DEL.SEC.TAUBATÉ;DEINTER 1 - SAO JOSE DOS CAMPOS;08/01/2017;31/12/1899 07:55:00;Via pública;ESTRADA MUNICIPAL EMA GADIOLI VAQUELI;0;-2,30316E+16;-4,56191E+16;Vítima;Masculino;NULL;NULL;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC Taubaté;Tremembé;DM - Tremembé;1;1;130411;1;2017;10/01/2017;58;2017;TREMEMBE;DEL.POL.TREMEMBE;DEL.SEC.TAUBATÉ;DEINTER 1 - SAO JOSE DOS CAMPOS;09/01/2017;31/12/1899 22:43:00;Via pública;AVENIDA AUDRA;0;-2,29622E+16;-4,55524E+16;Vítima;Masculino;NULL;NULL;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC Taubaté;Tremembé;DM - Tremembé;null;1;130516;1;2017;08/01/2017;102;2017;TREMEMBE;DEL.SEC.TAUBATE PLANTÃO;DEL.SEC.TAUBATÉ;DEINTER 1 - SAO JOSE DOS CAMPOS;08/01/2017;31/12/1899 06:00:00;Restaurante e afins;AVENIDA AGOSTINHO MANFREDINE;2140;-2,29865E+16;-4,55592E+16;Vítima;Masculino;19;28/08/1997;Branca;OFFICE-BOY;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 1;SEC Taubaté;Tremembé;DM - Tremembé;1;1;130516;1;2017;08/01/2017;102;2017;TREMEMBE;DEL.SEC.TAUBATE PLANTÃO;DEL.SEC.TAUBATÉ;DEINTER 1 - SAO JOSE DOS CAMPOS;08/01/2017;31/12/1899 06:00:00;Restaurante e afins;AVENIDA AGOSTINHO MANFREDINE;2140;-2,29865E+16;-4,55592E+16;Vítima;Masculino;24;19/12/1992;Branca;AJUDANTE;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 10;SEC Araçatuba;Araçatuba;003 DP - Araçatuba;1;1;50308;1;2017;06/01/2017;232;2017;ARACATUBA;DEL.SEC.ARAÇATUBA PLANTÃO;DEL.SEC.ARACATUBA;DEINTER 10 - ARAÇATUBA;06/01/2017;31/12/1899 04:06:00;Via pública;RUA NOEL ROSA;1332;-2,12049E+14;-5,04461E+16;Vítima;Masculino;35;02/05/1981;Parda;APOSENTADO(A);HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 10;SEC Araçatuba;Guararapes;DM - Guararapes;1;1;50215;1;2017;16/01/2017;44;2017;GUARARAPES;DEL.POL.GUARARAPES;DEL.SEC.ARACATUBA;DEINTER 10 - ARAÇATUBA;16/01/2017;31/12/1899 17:10:00;Via pública;RUA DOM BOSCO;610;-2,12423E+16;-5,06482E+16;Vítima;Masculino;23;27/11/1993;Branca;AUXILIAR GERAL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 10;SEC Araçatuba;Luiziânia;DM - Luiziania;1;1;50216;1;2017;18/01/2017;9;2017;LUIZIANIA;DEL.POL.LUIZIANIA;DEL.SEC.ARACATUBA;DEINTER 10 - ARAÇATUBA;18/01/2017;31/12/1899 13:37:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;26;13/04/1990;Parda;OUTROS;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 2;1ª Seccional Campinas;Campinas;003 DP - Campinas;null;1;70014;1;2017;01/01/2017;5;2017;CAMPINAS;PLANTÃO - 04 DP CAMPINAS;DEL.SEC.1º CAMPINAS;DEINTER 2 - CAMPINAS;01/01/2017;31/12/1899 00:00:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Feminino;56;25/10/1960;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 2;1ª Seccional Campinas;Campinas;003 DP - Campinas;null;1;70014;1;2017;01/01/2017;5;2017;CAMPINAS;PLANTÃO - 04 DP CAMPINAS;DEL.SEC.1º CAMPINAS;DEINTER 2 - CAMPINAS;01/01/2017;31/12/1899 00:00:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Feminino;40;12/06/1976;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 2;1ª Seccional Campinas;Campinas;003 DP - Campinas;null;1;70014;1;2017;01/01/2017;5;2017;CAMPINAS;PLANTÃO - 04 DP CAMPINAS;DEL.SEC.1º CAMPINAS;DEINTER 2 - CAMPINAS;01/01/2017;31/12/1899 00:00:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Feminino;52;09/06/1964;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 2;1ª Seccional Campinas;Campinas;003 DP - Campinas;null;1;70014;1;2017;01/01/2017;5;2017;CAMPINAS;PLANTÃO - 04 DP CAMPINAS;DEL.SEC.1º CAMPINAS;DEINTER 2 - CAMPINAS;01/01/2017;31/12/1899 00:00:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Feminino;62;29/03/1954;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 2;1ª Seccional Campinas;Campinas;003 DP - Campinas;null;1;70014;1;2017;01/01/2017;5;2017;CAMPINAS;PLANTÃO - 04 DP CAMPINAS;DEL.SEC.1º CAMPINAS;DEINTER 2 - CAMPINAS;01/01/2017;31/12/1899 00:00:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Feminino;26;19/06/1990;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 2;1ª Seccional Campinas;Campinas;003 DP - Campinas;null;1;70014;1;2017;01/01/2017;5;2017;CAMPINAS;PLANTÃO - 04 DP CAMPINAS;DEL.SEC.1º CAMPINAS;DEINTER 2 - CAMPINAS;01/01/2017;31/12/1899 00:00:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Feminino;41;18/08/1975;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 2;1ª Seccional Campinas;Campinas;003 DP - Campinas;1;1;70014;1;2017;01/01/2017;5;2017;CAMPINAS;PLANTÃO - 04 DP CAMPINAS;DEL.SEC.1º CAMPINAS;DEINTER 2 - CAMPINAS;01/01/2017;31/12/1899 00:00:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;8;14/10/2008;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 2;1ª Seccional Campinas;Campinas;003 DP - Campinas;null;1;70014;1;2017;01/01/2017;5;2017;CAMPINAS;PLANTÃO - 04 DP CAMPINAS;DEL.SEC.1º CAMPINAS;DEINTER 2 - CAMPINAS;01/01/2017;31/12/1899 00:00:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Feminino;24;24/11/1992;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 2;1ª Seccional Campinas;Campinas;003 DP - Campinas;null;1;70014;1;2017;01/01/2017;5;2017;CAMPINAS;PLANTÃO - 04 DP CAMPINAS;DEL.SEC.1º CAMPINAS;DEINTER 2 - CAMPINAS;01/01/2017;31/12/1899 00:00:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Feminino;44;05/08/1972;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 2;1ª Seccional Campinas;Campinas;003 DP - Campinas;null;1;70014;1;2017;01/01/2017;5;2017;CAMPINAS;PLANTÃO - 04 DP CAMPINAS;DEL.SEC.1º CAMPINAS;DEINTER 2 - CAMPINAS;01/01/2017;31/12/1899 00:00:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Feminino;85;26/12/1931;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 2;1ª Seccional Campinas;Campinas;003 DP - Campinas;null;1;70014;1;2017;01/01/2017;5;2017;CAMPINAS;PLANTÃO - 04 DP CAMPINAS;DEL.SEC.1º CAMPINAS;DEINTER 2 - CAMPINAS;01/01/2017;31/12/1899 00:00:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;61;04/04/1955;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 2;1ª Seccional Campinas;Campinas;003 DP - Campinas;null;1;70014;1;2017;01/01/2017;5;2017;CAMPINAS;PLANTÃO - 04 DP CAMPINAS;DEL.SEC.1º CAMPINAS;DEINTER 2 - CAMPINAS;01/01/2017;31/12/1899 00:00:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;33;22/03/1983;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 2;1ª Seccional Campinas;Campinas;004 DP - Campinas;1;1;70014;1;2017;21/01/2017;563;2017;CAMPINAS;PLANTÃO - 04 DP CAMPINAS;DEL.SEC.1º CAMPINAS;DEINTER 2 - CAMPINAS;21/01/2017;DE MADRUGADA;Via pública;RUA DOS JAMARIS;60;-2,28557E+16;-4,70707E+14;Vítima;Feminino;51;23/03/1965;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 2;1ª Seccional Campinas;Campinas;005 DP - Campinas;1;1;70010;1;2017;01/01/2017;18;2017;CAMPINAS;PLANTÃO - 01 DP CAMPINAS;DEL.SEC.1º CAMPINAS;DEINTER 2 - CAMPINAS;01/01/2017;31/12/1899 16:43:00;Residência;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 2;1ª Seccional Campinas;Vinhedo;DM - Vinhedo;1;1;70020;1;2017;14/01/2017;45;2017;VINHEDO;DEL.POL.PLANTÃO VINHEDO;DEL.SEC.1º CAMPINAS;DEINTER 2 - CAMPINAS;14/01/2017;A TARDE;Lazer e recreação;DA VEDAÇÃO DA DIVULGAÇÃO DOS DADOS RELATIVOS ;null;null;null;Vítima;Masculino;6;01/02/2010;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 2;2ª Seccional Campinas;Campinas;009 DP - Campinas;1;1;70942;1;2017;01/01/2017;4;2017;CAMPINAS;DEL.SEC.2ª CAMPINAS-PLANTÃO;DEL.SEC.2º CAMPINAS;DEINTER 2 - CAMPINAS;01/01/2017;31/12/1899 02:39:00;Via pública;AVENIDA MARTINHO LUTERO;25;-2,29853E+16;-4,71368E+16;Vítima;Masculino;NULL;NULL;Preta;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 2;2ª Seccional Campinas;Campinas;009 DP - Campinas;1;1;70005;1;2017;23/01/2017;5;2017;CAMPINAS;01ª DEL. SEC. CAMPINAS - SHPP;DEL.SEC.1º CAMPINAS;DEINTER 2 - CAMPINAS;23/01/2017;31/12/1899 14:00:00;Saúde;RUA JUVENAL DE OLIVEIRA;1;-23037341108;-4,71079E+16;Vítima;Feminino;32;02/10/1984;Branca;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 2;2ª Seccional Campinas;Campinas;009 DP - Campinas;1;1;70942;1;2017;04/01/2017;109;2017;CAMPINAS;DEL.SEC.2ª CAMPINAS-PLANTÃO;DEL.SEC.2º CAMPINAS;DEINTER 2 - CAMPINAS;04/01/2017;31/12/1899 05:20:00;Via pública;AVENIDA BENEDITO ROBERTO BARBOSA;701;-2,29726E+16;-4,71369E+16;Vítima;Masculino;NULL;NULL;Parda;NULL;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 2;2ª Seccional Campinas;Campinas;009 DP - Campinas;1;1;70942;1;2017;11/01/2017;284;2017;CAMPINAS;DEL.SEC.2ª CAMPINAS-PLANTÃO;DEL.SEC.2º CAMPINAS;DEINTER 2 - CAMPINAS;10/01/2017;31/12/1899 21:00:00;Via pública;RUA FAUSTINO VON ZUBEN;423;-2,29806E+16;-4,71393E+16;Vítima;Masculino;31;30/07/1985;Branca;PEDREIRO;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 2;2ª Seccional Campinas;Campinas;011 DP - Campinas;1;1;70942;1;2017;15/01/2017;400;2017;CAMPINAS;DEL.SEC.2ª CAMPINAS-PLANTÃO;DEL.SEC.2º CAMPINAS;DEINTER 2 - CAMPINAS;14/01/2017;31/12/1899 22:34:00;Via pública;RUA ANTÔNIO CARLOS MERLO;0;-2,29278E+14;-4,71602E+16;Vítima;Masculino;42;25/09/1974;Branca;ARMADOR(A);HOMICÍDIO DOLOSO;2017;Sheet;FALSE
DEINTER 2;2ª Seccional Campinas;Campinas;011 DP - Campinas;1;1;70942;1;2017;25/01/2017;704;2017;CAMPINAS;DEL.SEC.2ª CAMPINAS-PLANTÃO;DEL.SEC.2º CAMPINAS;DEINTER 2 - CAMPINAS;24/01/2017;31/12/1899 21:33:00;Via pública;RUA JAIME BURATO;10;-2,29425E+16;-4,71958E+14;Vítima;Masculino;26;17/07/1990;Branca;TECNICO(A) TELEFONIA;HOMICÍDIO DOLOSO;2017;Sheet;FALSE
